file	start	end	angles
src-app/server/src/modules/project/chat_extension/handlers.rs	28	31	correctness,security,perms,api-contract,patterns-conformance,design-conformance,api-friendliness
src-app/server/src/modules/project/chat_extension/handlers.rs	100	172	correctness,security,perms,api-contract,patterns-conformance,design-conformance,api-friendliness
src-app/server/src/modules/project/chat_extension/routes.rs	32	37	correctness,perms,api-contract,patterns-conformance,api-friendliness
src-app/server/src/modules/project/repository.rs	296	359	correctness,security,perms,perf,patterns-conformance
src-app/server/src/modules/project/types.rs	8	9	correctness,api-contract,patterns-conformance,i18n,maintainability,api-friendliness
src-app/server/src/modules/project/types.rs	88	190	correctness,api-contract,patterns-conformance,i18n,maintainability,api-friendliness
src-app/server/tests/project/conversations_test.rs	1198	1444	tests-quality,correctness,perms,security
src-app/ui/src/core/coalescedLoader.ts	1	78	concurrency,correctness,api-friendliness,perf,extensibility,maintainability
src-app/ui/src/core/llmModelCapabilities.ts	1	39	correctness,api-contract,extensibility,patterns-conformance
src-app/ui/src/core/llmModelCatalog.ts	1	104	correctness,perf,state-management,design-conformance,security,perms,maintainability,extensibility
src-app/ui/src/core/llmModelCatalogPure.test.ts	1	156	tests-quality,correctness,concurrency
src-app/ui/src/dev/gallery/STATE_MATRIX.md	241	242	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	705	711	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	1102	1106	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	1114	1123	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	1131	1134	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	1142	1145	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	1153	1155	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	1163	1166	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	1174	1177	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	2632	2635	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	3114	3116	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	3124	3134	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	3142	3145	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	3199	3201	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	3209	3217	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	3346	3370	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	3399	3401	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	3605	3605	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	3776	3783	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	187	188	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	609	615	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	973	977	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	984	993	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	1000	1003	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	1010	1013	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	1020	1022	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	1029	1032	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	1039	1042	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2392	2395	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2841	2843	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2850	2860	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2867	2870	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2920	2922	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2929	2937	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	3055	3079	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	3105	3107	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	3296	3296	generated,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	3452	3459	generated,patterns-conformance,maintainability
src-app/ui/src/modules/agent/stores/AgentAdminSettings.store.ts	1	1	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/agent/stores/AgentAdminSettings.store.ts	83	83	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/agent/stores/AgentAdminSettings.store.ts	85	85	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/file-rag/stores/fileRagAdmin/actions/loadEmbeddingModels.ts	1	1	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/file-rag/stores/fileRagAdmin/actions/loadEmbeddingModels.ts	11	14	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/file-rag/stores/fileRagAdmin/actions/loadEmbeddingModels.ts	16	16	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/file-rag/stores/fileRagAdmin/actions/loadRerankerModels.ts	1	1	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/file-rag/stores/fileRagAdmin/actions/loadRerankerModels.ts	8	8	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/file-rag/stores/fileRagAdmin/actions/loadRerankerModels.ts	10	10	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/memory/stores/memoryAdmin/actions/loadCandidateModels.ts	1	1	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/memory/stores/memoryAdmin/actions/loadCandidateModels.ts	17	21	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/memory/stores/memoryAdmin/actions/loadCandidateModels.ts	26	31	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/onboarding/guides/getting-started/components/memorySetupStep/actions/loadEmbeddingCapableModels.ts	1	1	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/onboarding/guides/getting-started/components/memorySetupStep/actions/loadEmbeddingCapableModels.ts	12	15	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/projects/chat-extension/extension.tsx	16	16	correctness,concurrency,state-management,error-handling,design-conformance,perms,patterns-conformance
src-app/ui/src/modules/projects/chat-extension/extension.tsx	59	84	correctness,concurrency,state-management,error-handling,design-conformance,perms,patterns-conformance
src-app/ui/src/modules/projects/chat-extension/extension.tsx	103	109	correctness,concurrency,state-management,error-handling,design-conformance,perms,patterns-conformance
src-app/ui/src/modules/projects/chat-extension/extension.tsx	125	133	correctness,concurrency,state-management,error-handling,design-conformance,perms,patterns-conformance
src-app/ui/src/modules/projects/chat-extension/extension.tsx	137	139	correctness,concurrency,state-management,error-handling,design-conformance,perms,patterns-conformance
src-app/ui/src/modules/projects/chat-extension/extension.tsx	143	148	correctness,concurrency,state-management,error-handling,design-conformance,perms,patterns-conformance
src-app/ui/src/modules/projects/chat-extension/projectLookupBatch.test.ts	1	163	tests-quality,concurrency,error-handling
src-app/ui/src/modules/projects/chat-extension/projectLookupBatch.ts	1	147	concurrency,error-handling,correctness,modularity,api-friendliness,maintainability
src-app/ui/src/modules/projects/components/ProjectDefaultsForm.tsx	3	3	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/projects/components/ProjectDefaultsForm.tsx	69	69	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/projects/components/ProjectDefaultsForm.tsx	71	71	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/projects/components/ProjectDefaultsForm.tsx	75	75	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/settings-general/components/ThemeSettings.tsx	17	18	design-conformance,a11y,patterns-conformance,i18n
src-app/ui/src/modules/settings-general/components/ThemeSettings.tsx	23	25	design-conformance,a11y,patterns-conformance,i18n
src-app/ui/src/modules/settings-general/components/ThemeSettings.tsx	72	72	design-conformance,a11y,patterns-conformance,i18n
src-app/ui/src/modules/settings-general/components/ThemeSettings.tsx	79	82	design-conformance,a11y,patterns-conformance,i18n
src-app/ui/src/modules/settings-general/components/ThemeSettings.tsx	87	88	design-conformance,a11y,patterns-conformance,i18n
src-app/ui/src/modules/settings-general/components/ThemeSettings.tsx	90	90	design-conformance,a11y,patterns-conformance,i18n
src-app/ui/src/modules/settings-general/components/ThemeSettings.tsx	99	105	design-conformance,a11y,patterns-conformance,i18n
src-app/ui/src/modules/settings-general/components/accentSwatch.test.ts	1	83	tests-quality,design-conformance,correctness
src-app/ui/src/modules/settings-general/components/accentSwatch.ts	1	23	design-conformance,correctness,maintainability
src-app/ui/src/modules/summarization/stores/summarizationAdmin/actions/_doLoadModels.ts	1	1	correctness,patterns-conformance,design-conformance
src-app/ui/src/modules/summarization/stores/summarizationAdmin/actions/_doLoadModels.ts	28	31	correctness,patterns-conformance,design-conformance
src-app/ui/tests/e2e/perf/live-audit-network-hygiene.spec.ts	1	153	tests-quality,design-conformance,perf
src-app/ui/tests/e2e/perf/live-audit-ui-conformance.spec.ts	1	261	tests-quality,design-conformance,a11y,correctness
src-app/desktop/ui/src/api-client/apiEndpoints.ts	324	324	generated,api-contract,patterns-conformance
src-app/ui/src/api-client/apiEndpoints.ts	309	309	generated,api-contract,patterns-conformance
